"deeplink";"Domain";"host";"tld";"domaincc";"keywords";"LE";"BL";"DP";"LP";"CCP";"IPP";"ABY";"ACR";"WBY";"Registrar";"Alexa";"QCR";"Dmoz";"Add Date";"C";"N";"O";"B";"I";"D";"US";"COM.AU";"CA";"UK";"CO.UK";"CO";"EU";"IN";"CO.IN";"AT";"CH";"BE";"NL";"DK";"FR";"PL";"ES";"PT";"IT";"ME";"TV";"IO";"CN";"RU";"SE";"NU";"TLDs Reg";"TLDs Reg32";"TLDs Free32";"SG";"CO";"CPC";"SDE";"CODE";"CPCDE";"SUS";"COUS";"CPCUS";"SUK";"COUK";"CPCUK";"MMGR";"MMIP";"MMCP";"SQI";"NFB";"NTW";"CF";"TF";"TR";"MBL";"MIU";"MCU";"MDP";"MIP";"MCP";"TTF";"MODE";"MOLE";"MOLI";"MOLP";"MRDL";"MRDF";"MRDH";"MRDD";"MRDS";"ML";"MLTP";"MRL";"MRLP";"MDPE";"MBLE";"MDPG";"MBLG";"MDPEE";"MBLEE";"MDPGE";"MBLGE";"SRUSR";"SRUSK";"SRUST";"SRUSC";"RDT";"RDS";"RDE";"RDT COM";"RDS COM";"RDE COM";"RDT CNO";"RDS CNO";"RDE CNO";"WPL";"GEO";"GEOC";"GEOD";"End Date";
"https://www.expireddomains.net/goto/1/4y9o22/7/?tr=export";"sa-mp.ee";"sa-mp";"ee";"sa-mp.ee";"Sa Mp";"5";"24";"0";"0";"0";"0";"2009-11-14";"6";"2017-09-17";"Elkdata OÜ";"0";"0";"no";"1538577569";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"available";"registered";"registered";"registered";"registered";"available";"available";"available";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"available";"59";"24";"8";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"0";"0";"0.00";"24";"14";"9";"6";"6";"6";"-";"1";"1";"0";"1";"6";"4";"0";"6";"2";"";"0";"[Estonian - 95.80%], [English - 4.10%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"14";"17";"15";"6";"10";"27";"12";"15";"0";"";"";"";"2018-11-02";
"https://www.expireddomains.net/goto/1/62w7ws/7/?tr=export";"daki.ee";"daki";"ee";"daki.ee";"Daki";"4";"0";"0";"0";"0";"0";"0000-00-00";"0";"2017-10-03";"NETIM";"0";"0";"no";"1539959850";"registered";"registered";"registered";"registered";"available";"registered";"available";"available";"registered";"available";"registered";"registered";"registered";"registered";"available";"registered";"registered";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"available";"registered";"registered";"registered";"available";"41";"23";"9";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"0";"6";"6";"0";"0";"0";"-";"0";"0";"1";"5";"0";"0";"0";"0";"0";"";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2502";"1854";"648";"2087";"1567";"521";"2408";"1786";"622";"0";"";"";"";"2018-11-18";
"https://www.expireddomains.net/goto/1/3ymgi4/7/?tr=export";"kasutegur.ee";"kasutegur";"ee";"kasutegur.ee";"Kas Uteg Ur";"9";"0";"0";"0";"0";"0";"2011-09-23";"18";"2014-09-15";"Zone Media OÜ";"0";"0";"no";"1538404746";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"0";"2";"2";"0";"0";"0";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-10-31";
"https://www.expireddomains.net/goto/1/62yxhp/7/?tr=export";"kavo.ee";"kavo";"ee";"kavo.ee";"Kavo";"4";"1";"0";"0";"0";"0";"2016-01-09";"4";"2015-10-04";"Elkdata OÜ";"0";"0";"no";"1540046120";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"available";"available";"registered";"registered";"registered";"available";"61";"26";"6";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"1";"3";"2";"1";"1";"1";"-";"0";"0";"0";"0";"1";"0";"0";"1";"0";"";"0";"[English - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"883";"785";"98";"715";"639";"77";"842";"752";"90";"0";"";"";"";"2018-11-19";
"https://www.expireddomains.net/goto/1/8gcqvh/7/?tr=export";"inflecto.ee";"inflecto";"ee";"inflecto.ee";"In Flec To";"8";"2";"0";"0";"0";"0";"2018-08-05";"3";"2010-07-04";"Radicenter OÜ";"0";"0";"no";"1540651224";"registered";"registered";"registered";"available";"registered";"available";"available";"available";"available";"available";"registered";"registered";"registered";"available";"available";"available";"available";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"12";"10";"22";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"3";"0";"0.00";"2";"4";"4";"1";"1";"1";"-";"0";"0";"0";"0";"1";"0";"0";"1";"0";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46";"39";"7";"25";"23";"3";"39";"33";"6";"0";"";"";"";"2018-11-26";
"https://www.expireddomains.net/goto/1/cyk07h/7/?tr=export";"estetika.ee";"estetika";"ee";"estetika.ee";"Este Tika";"8";"11";"0";"0";"0";"0";"0000-00-00";"0";"2017-09-25";"Zone Media OÜ";"0";"0";"no";"1539268700";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"registered";"available";"available";"available";"registered";"available";"available";"available";"registered";"registered";"registered";"available";"registered";"registered";"registered";"available";"registered";"available";"available";"available";"available";"registered";"registered";"available";"52";"18";"14";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"12";"1";"12.00";"11";"61";"39";"3";"3";"3";"1 - Reference/Libraries (100.00%)";"2";"3";"7";"37";"3";"3";"0";"3";"2";"[English - 52.90%], [Estonian - 41.10%], [Russian - 5.80%]";"0";"[Russian - 88.80%], [English - 11.10%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17642829";"1";"0";"0";"318";"163";"155";"270";"140";"131";"309";"156";"153";"0";"PA";"IT";"este>it-city";"2018-11-10";
"https://www.expireddomains.net/goto/1/1xdl3k/7/?tr=export";"arulco.ee";"arulco";"ee";"arulco.ee";"Ar UlCo";"6";"6";"0";"0";"0";"0";"2009-02-28";"18";"2017-10-03";"Zone Media OÜ";"0";"0";"no";"1539959818";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"1";"1";"1.00";"6";"12";"8";"3";"3";"3";"1 - Computers/Internet (99.99%)";"0";"0";"5";"3";"3";"3";"0";"3";"1";"[Estonian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"";"";"";"2018-11-18";
"https://www.expireddomains.net/goto/1/b64gep/7/?tr=export";"nommemoisa.ee";"nommemoisa";"ee";"nommemoisa.ee";"nommemoisa";"10";"4";"0";"0";"0";"0";"2015-10-15";"6";"2012-10-09";"Zone Media OÜ";"0";"0";"no";"1540478430";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"0";"0";"0.00";"4";"3";"2";"2";"2";"2";"-";"0";"0";"0";"0";"1";"2";"0";"2";"1";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-24";
"https://www.expireddomains.net/goto/1/bb0x01/7/?tr=export";"trustprojekt.ee";"trustprojekt";"ee";"trustprojekt.ee";"Trust Projekt";"12";"2";"0";"0";"0";"0";"0000-00-00";"0";"2014-09-15";"Elkdata OÜ";"0";"0";"no";"1538404760";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"0";"0";"0.00";"2";"1";"1";"1";"1";"1";"-";"0";"0";"0";"0";"1";"1";"0";"1";"1";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-10-31";
"https://www.expireddomains.net/goto/1/cyk176/7/?tr=export";"riidepuu24.ee";"riidepuu24";"ee";"riidepuu24.ee";"riidepuu";"10";"0";"0";"0";"0";"0";"0000-00-00";"0";"2016-09-29";"Elkdata OÜ";"0";"0";"no";"1539614476";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"0";"0";"0.00";"0";"0";"0";"0";"0";"0";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-14";
"https://www.expireddomains.net/goto/1/5v05xu/7/?tr=export";"art24.ee";"art24";"ee";"Art24.ee";"Art";"5";"5";"0";"0";"0";"0";"2015-05-21";"6";"2014-09-17";"Zone Media OÜ";"0";"0";"no";"1538577579";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"available";"available";"registered";"available";"registered";"available";"available";"registered";"available";"registered";"registered";"available";"registered";"registered";"registered";"available";"registered";"available";"available";"available";"registered";"registered";"available";"available";"33";"18";"14";"1220000";"31";"0.71 USD";"22200";"15";"0.32 EUR";"301000";"49";"1.39 USD";"60500";"40";"0.88 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"5";"91";"91";"3";"2";"2";"-";"2";"14";"0";"1";"2";"1";"0";"3";"0";"[Russian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"441";"34";"407";"348";"20";"329";"407";"27";"380";"0";"";"";"";"2018-11-02";
"https://www.expireddomains.net/goto/1/4hnf9y/7/?tr=export";"tervisjatoit.ee";"tervisjatoit";"ee";"tervisjatoit.ee";"Ter Vis Jato It";"12";"63";"0";"0";"0";"0";"2014-02-20";"5";"2016-10-12";"Zone Media OÜ";"0";"0";"no";"1540741167";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"available";"0";"0";"0.00";"63";"8";"8";"1";"1";"1";"-";"2";"3";"2";"8";"1";"0";"0";"1";"0";"[Estonian - 100.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-27";
"https://www.expireddomains.net/goto/1/b64e8m/7/?tr=export";"bioneco.ee";"bioneco";"ee";"BionEco.ee";"Bion Eco";"7";"6";"0";"0";"0";"0";"2015-06-03";"7";"2014-09-29";"Zone Media OÜ";"0";"0";"no";"1539614474";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"2";"2";"30";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"6";"18";"18";"4";"3";"3";"-";"2";"14";"0";"10";"4";"2";"0";"4";"1";"[English - 33.30%], [Estonian - 33.30%], [Russian - 33.30%]";"0";"[Estonian - 80.00%], [Russian - 20.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"2";"5";"4";"2";"6";"4";"2";"0";"";"";"";"2018-11-14";
"https://www.expireddomains.net/goto/1/cyk07q/7/?tr=export";"etclub.ee";"etclub";"ee";"etclub.ee";"Etc Lub";"6";"95";"0";"0";"0";"0";"2017-10-29";"6";"2017-10-05";"Radicenter OÜ";"0";"0";"no";"1540132552";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"7";"3";"29";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"11";"0";"0.00";"95";"23541";"23226";"2";"2";"2";"-";"1";"1";"28";"16299";"2";"2";"0";"2";"1";"[Estonian - 99.90%]";"0";"[English - 88.40%], [Estonian - 11.50%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3582";"4";"3578";"2918";"3";"2916";"3477";"4";"3473";"0";"";"";"";"2018-11-20";
"https://www.expireddomains.net/goto/1/b64hsn/7/?tr=export";"ulogistics.ee";"ulogistics";"ee";"ulogistics.ee";"ulogistics";"10";"2";"0";"0";"0";"0";"2016-06-10";"5";"2011-09-20";"Zone Media OÜ";"0";"0";"no";"1538836784";"registered";"registered";"registered";"available";"available";"registered";"available";"registered";"registered";"available";"registered";"registered";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"registered";"available";"available";"14";"11";"21";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"2";"8";"8";"2";"2";"2";"-";"2";"14";"0";"5";"1";"2";"0";"2";"2";"[Russian - 80.00%], [English - 20.00%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"392";"5";"387";"343";"3";"341";"383";"5";"378";"0";"";"";"";"2018-11-05";
"https://www.expireddomains.net/goto/1/cyjztk/7/?tr=export";"1up.ee";"1up";"ee";"1Up.ee";"Up";"3";"1";"0";"0";"0";"0";"2017-04-21";"6";"2016-10-08";"Zone Media OÜ";"11513759";"0";"no";"1540391972";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"available";"registered";"available";"available";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"registered";"135";"29";"3";"1220000";"4";"0.30 USD";"14800";"11";"1.30 EUR";"165000";"2";"0.92 USD";"40500";"1";"0.56 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"1";"2";"0";"1";"1";"1";"-";"0";"0";"0";"0";"1";"0";"0";"1";"1";"";"0";"[English - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-23";
"https://www.expireddomains.net/goto/1/8gam8p/7/?tr=export";"bellavere.ee";"bellavere";"ee";"bellavere.ee";"Bell Avere";"9";"0";"0";"0";"0";"0";"2008-06-07";"19";"2017-09-18";"Zone Media OÜ";"0";"0";"no";"1538663925";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"3";"3";"29";"880";"56";"0.18 USD";"50";"25";"0.00 EUR";"720";"85";"0.19 USD";"110";"18";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"0";"3";"3";"0";"0";"0";"-";"1";"1";"0";"3";"0";"0";"0";"0";"0";"";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"4";"3";"1";"3";"6";"2";"4";"0";"PA";"DE US";"bell>de-city|us-city";"2018-11-03";
"https://www.expireddomains.net/goto/1/cjlb16/7/?tr=export";"yimyim.ee";"yimyim";"ee";"yimyim.ee";"yimyim";"6";"8";"0";"0";"0";"0";"0000-00-00";"0";"2017-09-20";"Zone Media OÜ";"18666730";"0";"no";"1538836785";"registered";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"3";"2";"30";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"8";"108";"25";"2";"2";"2";"-";"0";"0";"25";"22";"2";"2";"0";"2";"1";"[Estonian - 68.10%], [English - 27.20%], [Russian - 4.50%]";"0";"[Estonian - 75.00%], [Russian - 25.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42602682";"4";"0";"0";"11";"9";"2";"10";"9";"2";"11";"9";"2";"0";"";"";"";"2018-11-05";
"https://www.expireddomains.net/goto/1/226qsb/7/?tr=export";"koduvideo.ee";"koduvideo";"ee";"koduvideo.ee";"Kodu Video";"9";"60";"0";"0";"0";"0";"2001-03-01";"126";"2017-10-12";"Elkdata OÜ";"0";"0";"no";"1540741164";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"1";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"3";"0";"0.00";"60";"3";"2";"2";"2";"1";"-";"1";"1";"0";"2";"2";"2";"0";"2";"1";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-27";
"https://www.expireddomains.net/goto/1/8hatjw/7/?tr=export";"sammalhabe.ee";"sammalhabe";"ee";"sammalhabe.ee";"Sam Malha Be";"10";"1";"0";"0";"0";"0";"2017-05-26";"6";"2015-10-08";"Zone Media OÜ";"0";"0";"no";"1540478430";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"2";"1";"31";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"1";"8";"8";"1";"1";"1";"-";"2";"3";"2";"8";"1";"1";"0";"1";"0";"[Estonian - 66.60%], [Russian - 33.30%]";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"";"";"";"2018-11-24";
"https://www.expireddomains.net/goto/1/1xdmvx/7/?tr=export";"hansatare.ee";"hansatare";"ee";"HansaTare.ee";"Hansa Tare";"9";"160";"0";"0";"0";"0";"2009-01-22";"32";"2016-09-16";"Elkdata OÜ";"0";"0";"no";"1538491160";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"8";"1";"8.00";"160";"24";"24";"11";"10";"10";"1 - Computers/Internet (88.99%), 1 - Computers/Education (7.43%), 1 - Reference/Education (3.53%)";"0";"0";"0";"0";"11";"9";"0";"11";"5";"";"0";"[Estonian - 97.50%], [Latvian - 1.80%], [English - 0.60%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-01";
"https://www.expireddomains.net/goto/1/5v0owu/7/?tr=export";"nordway.ee";"nordway";"ee";"NordWay.ee";"Nord Way";"7";"2";"0";"0";"0";"0";"2013-12-06";"10";"2012-09-27";"Compic OÜ";"0";"0";"no";"1539441498";"registered";"available";"registered";"available";"registered";"registered";"registered";"available";"available";"available";"registered";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"registered";"registered";"available";"available";"registered";"available";"available";"registered";"registered";"registered";"registered";"available";"24";"14";"18";"2900";"19";"0.38 USD";"50";"6";"0.00 EUR";"50";"1";"0.00 USD";"20";"0";"0.00 GBP";"0";"0";"0";"0";"available";"taken";"0";"0";"0.00";"2";"56";"38";"1";"1";"1";"-";"0";"0";"11";"5";"1";"0";"0";"1";"0";"[Russian - 100.00%]";"0";"[Russian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"13";"11";"18";"11";"8";"22";"12";"10";"0";"PA";"FR";"nord>fr-department";"2018-11-12";
"https://www.expireddomains.net/goto/1/b64ffm/7/?tr=export";"kagukaevud.ee";"kagukaevud";"ee";"kagukaevud.ee";"kagukaevud";"10";"8";"0";"0";"0";"0";"2012-11-20";"9";"2017-09-25";"Elkdata OÜ";"0";"0";"no";"1539268698";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"0";"0";"32";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"available";"available";"3";"2";"1.50";"8";"3";"2";"6";"6";"6";"2 - Reference (72.89%), 1 - Business/Directories (14.90%), 1 - Business (12.14%)";"0";"0";"0";"0";"5";"6";"0";"3";"4";"";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2018-11-10";
"https://www.expireddomains.net/goto/1/4s0heq/7/?tr=export";"ybike.ee";"ybike";"ee";"ybike.ee";"ybike";"5";"3";"0";"0";"0";"0";"2012-04-11";"14";"2011-09-16";"Zone Media OÜ";"0";"0";"no";"1538491150";"registered";"registered";"registered";"available";"available";"registered";"available";"registered";"registered";"available";"available";"available";"available";"available";"available";"available";"registered";"registered";"registered";"registered";"available";"available";"registered";"available";"available";"available";"registered";"available";"registered";"available";"available";"available";"16";"13";"19";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"3";"96";"38";"2";"2";"2";"-";"5";"5";"15";"32";"2";"1";"0";"2";"1";"[Lithuanian - 57.60%], [Latvian - 38.40%], [Russian - 3.80%]";"0";"[Estonian - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35829821";"2";"0";"0";"1993";"8";"1985";"1691";"6";"1686";"1933";"8";"1925";"0";"";"";"";"2018-11-01";
"https://www.expireddomains.net/goto/1/ba9eeb/7/?tr=export";"bizin.ee";"bizin";"ee";"bizin.ee";"Bi Zin";"5";"27";"0";"0";"0";"0";"0000-00-00";"0";"2016-09-28";"Zone Media OÜ";"5870781";"0";"no";"1539528204";"registered";"registered";"registered";"available";"registered";"registered";"available";"available";"registered";"available";"registered";"registered";"registered";"registered";"available";"available";"registered";"registered";"available";"registered";"registered";"registered";"available";"registered";"registered";"registered";"available";"available";"registered";"registered";"available";"available";"42";"20";"12";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"10";"available";"taken";"6";"0";"0.00";"27";"23";"16";"7";"7";"7";"-";"0";"0";"0";"0";"5";"4";"0";"7";"3";"";"0";"[English - 100.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30093214";"139";"0";"0";"1109";"1053";"56";"854";"807";"48";"1023";"971";"52";"0";"";"";"";"2018-11-13";
"https://www.expireddomains.net/goto/1/bb0wfa/7/?tr=export";"hieronta.ee";"hieronta";"ee";"hieronta.ee";"Hieronta";"8";"2";"0";"0";"0";"0";"0000-00-00";"0";"2016-10-02";"Elkdata OÜ";"0";"0";"no";"1539873556";"registered";"registered";"registered";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"available";"registered";"available";"available";"available";"available";"available";"available";"11";"6";"26";"0";"0";"0.00 USD";"0";"0";"0.00 EUR";"0";"0";"0.00 USD";"0";"0";"0.00 GBP";"0";"0";"0";"0";"taken";"taken";"0";"0";"0.00";"2";"2";"0";"1";"1";"1";"-";"0";"0";"0";"0";"1";"1";"0";"1";"0";"";"0";"[Estonian - 50.00%], [Finnish - 50.00%]";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"208";"132";"76";"162";"107";"56";"200";"127";"73";"0";"";"";"";"2018-11-17";
